city,longitude,postal_code,stars,latitude
mesa,-111.739776,85206.0,3.5,33.3823524
mesa,-111.65195,85207.0,5.0,33.4547839
mesa,-111.719284058,85205.0,3.0,33.4348794896
mesa,-111.7035611,85205.0,1.0,33.437741
mesa,-111.7197505,85205.0,5.0,33.4239628
mesa,-111.851806641,85202.0,5.0,33.4451931345
mesa,-111.7892632,85204.0,4.5,33.4068188
mesa,-111.8054917,85204.0,5.0,33.4076709
mesa,-111.6035439,85208.0,4.0,33.4047946
mesa,-111.6941987,85206.0,3.0,33.3929631
mesa,-111.721044,85205.0,5.0,33.45033
mesa,-111.682257,85215.0,4.0,33.46673
mesa,-111.779388,85213.0,5.0,33.415188
mesa,-111.7256936,85205.0,5.0,33.4335164
mesa,-111.682754,85205.0,3.5,33.449232
mesa,-111.6858362,85206.0,2.0,33.4113567
mesa,-111.700585,85215.0,4.0,33.4510917
mesa,-111.706549,85215.0,4.0,33.4514081
mesa,-111.88539,85202.0,2.5,33.411851
mesa,-111.689468597,85206.0,3.0,33.3908480283
mesa,-111.8417937,85210.0,4.0,33.3949029
mesa,-111.8538567,85210.0,4.0,33.3927229
mesa,-111.763286,85213.0,3.0,33.45083
mesa,-111.8704171,85202.0,4.0,33.393148
mesa,-111.737915,85215.0,4.0,33.467022
mesa,-111.875803,85202.0,4.0,33.412708
mesa,-111.6915597,85215.0,3.5,33.4877897
mesa,-111.7651156,85213.0,4.0,33.4518248
mesa,-111.8167498,85203.0,5.0,33.430678
mesa,-111.698138863,85205.0,3.5,33.4169110567
mesa,-111.8571446,85210.0,4.0,33.3905538
mesa,-111.850702912,85210.0,4.0,33.3934978834
mesa,-111.8407165,85210.0,3.5,33.3985837
mesa,-111.687163,85209.0,4.5,33.374985
mesa,-111.604,85209.0,1.5,33.3791
mesa,-111.6027865,85209.0,2.5,33.3811555
mesa,-111.685687,85206.0,1.5,33.389954
mesa,-111.6949546,85206.0,3.5,33.4110751
mesa,-111.7523942,85206.0,2.0,33.3922945
mesa,-111.686604023,85205.0,4.5,33.4229649603
mesa,-111.8256927,85210.0,2.0,33.3928972
mesa,-111.7947046,85204.0,5.0,33.3927632
mesa,-111.7567834,85204.0,3.5,33.3822893
mesa,-111.6855205,85215.0,5.0,33.4684492
mesa,-111.7008921,85205.0,5.0,33.4156915
mesa,-111.8710014,85202.0,1.5,33.3936997
mesa,-111.8406862,85210.0,2.5,33.3811829
mesa,-111.877539265,85202.0,2.5,33.3875188375
mesa,-111.6859254,85212.0,4.0,33.3207492
mesa,-111.7700285,85204.0,2.0,33.4094914
mesa,-111.8768682,85202.0,2.5,33.3633476
mesa,-111.875246,85202.0,4.0,33.405652
mesa,-111.7369026,85206.0,5.0,33.3839262
mesa,-111.772744582,85213.0,2.5,33.4521251608
mesa,-111.805844,85248.0,3.0,33.4150916
mesa,-111.6366527,85209.0,2.0,33.3778156
mesa,-111.8027455,85204.0,4.0,33.3846485
mesa,-111.8699169,85202.0,4.0,33.4117588
mesa,-111.8765393,85202.0,5.0,33.3882133
mesa,-111.8141464,85203.0,3.0,33.4510047
mesa,-111.8032005,85203.0,5.0,33.445974
mesa,-111.8735184,85202.0,3.5,33.408094
mesa,-111.8398542,85210.0,4.5,33.3880857
mesa,-111.8406499,85210.0,3.5,33.3956342
mesa,-111.8572185,85210.0,3.0,33.409588
mesa,-111.8598336,85210.0,3.5,33.3607307
mesa,-111.8429672,85210.0,4.5,33.364388
mesa,-111.8408304,85210.0,1.5,33.4040575
mesa,-111.838931,85210.0,3.0,33.3798464
mesa,-111.8429054,85210.0,5.0,33.3750175
mesa,-111.839468,85210.0,3.5,33.403175
mesa,-111.7276472,85206.0,4.0,33.3798002
mesa,-111.8142232,85203.0,4.0,33.4313289
mesa,-111.6863504,85212.0,2.5,33.3408032
mesa,-111.7351431,85206.0,1.0,33.3910956
mesa,-111.741881,85209.0,4.5,33.475536
mesa,-111.6719454,85207.0,4.0,33.4177386
mesa,-111.6849993,85208.0,4.0,33.3797541
mesa,-111.678883,85208.0,3.5,33.404418
mesa,-111.689032,85206.0,4.5,33.389684
mesa,-111.6863801,85206.0,3.5,33.3991188
mesa,-111.8543122,85201.0,5.0,33.4145469
mesa,-111.690332294,85212.0,4.0,33.3232603015
mesa,-111.6822267,85215.0,3.0,33.4658525
mesa,-111.68577837,85215.0,3.0,33.4670688091
mesa,-111.737032,85205.0,3.5,33.414874
mesa,-111.6881571,85205.0,3.0,33.4161033
mesa,-111.717,85205.0,1.0,33.4371
mesa,-111.742758751,85206.0,3.0,33.3827553585
mesa,-111.7896544,85203.0,3.5,33.4371761
mesa,-111.7690345,85213.0,5.0,33.4364664
mesa,-111.8603264,85202.0,5.0,33.3635018
mesa,-111.878008,85202.0,5.0,33.40808
mesa,-111.632552147,85207.0,4.0,33.4328425789
mesa,-111.682493,85207.0,3.0,33.415171
mesa,-111.6011891,85209.0,3.0,33.3805265
mesa,-111.750298,85206.0,4.5,33.39423
mesa,-111.68358922,85215.0,3.5,33.453240865
mesa,-111.711183786,85206.0,3.5,33.4090592282
mesa,-111.8035817,85213.0,4.5,33.4520531
mesa,-111.8726217,85202.0,3.0,33.4071013
mesa,-111.876289,85202.0,3.5,33.413766
mesa,-111.8704348,85202.0,3.0,33.3977058
mesa,-111.717086,85206.0,4.5,33.394377
mesa,-111.850522,85210.0,4.0,33.408799
mesa,-111.7218865,85206.0,4.5,33.3944722
mesa,-111.6905887,85206.0,3.0,33.3788183
mesa,-111.68884635,85206.0,4.5,33.3798974789
mesa,-111.63531,85212.0,4.5,33.362575
mesa,-111.7558768,85204.0,2.5,33.3853255
mesa,-111.618910432,85209.0,3.0,33.3925763638
mesa,-111.8386965,85210.0,4.0,33.3818792
mesa,-111.753202416,85213.0,4.5,33.4792917767
mesa,-111.8344455,85210.0,5.0,33.4100242
mesa,-111.8593691,85210.0,5.0,33.3841971
mesa,-111.844019,85210.0,2.5,33.389011
mesa,-111.7994049,85203.0,5.0,33.4148938
mesa,-111.8759922,85202.0,4.0,33.4133505
mesa,-111.8027709,85204.0,4.0,33.3837638
mesa,-111.7018452,85206.0,2.5,33.3951613
mesa,-111.752181,85213.0,2.5,33.423802
mesa,-111.8434863,85210.0,1.0,33.3789567
mesa,-111.59237,85207.0,4.5,33.426193
mesa,-111.629382,85207.0,2.0,33.4150969
mesa,-111.6750982,85209.0,2.5,33.3903916
mesa,-111.8519247,85210.0,3.5,33.3888829
mesa,-111.842041,85210.0,5.0,33.393841
mesa,-111.8032005,85203.0,4.0,33.445974
mesa,-111.7256936,85205.0,4.5,33.4335164
mesa,-111.830177307,85210.0,5.0,33.4064389954
mesa,-111.853344286,85210.0,4.0,33.3933856028
mesa,-111.8567102,85210.0,3.5,33.3901115
mesa,-111.7179959,85206.0,3.5,33.3921534
mesa,-111.8875728,85202.0,4.5,33.4088996
mesa,-111.8744293,85202.0,5.0,33.3635056
mesa,-111.8744293,85202.0,4.5,33.3635056
mesa,-111.7041349,85215.0,4.5,33.4502929
mesa,-111.839822,85210.0,4.5,33.3985009
mesa,-111.855606,85210.0,3.0,33.407238
mesa,-111.8766962,85202.0,4.0,33.3640532
mesa,-111.8737277,85202.0,4.0,33.3790797
mesa,-111.8704852,85202.0,3.5,33.4095294
mesa,-111.6824766,85215.0,2.5,33.4671165
mesa,-111.84322,85210.0,3.5,33.388125
mesa,-111.6886243,85206.0,3.5,33.3853894
mesa,-111.736816317,85206.0,3.0,33.4062425168
mesa,-111.7369305,85206.0,1.5,33.4078959
mesa,-111.717395,85205.0,2.0,33.4158986
mesa,-111.7704506,85213.0,5.0,33.4369334
mesa,-111.860963,85202.0,2.0,33.3774629
mesa,-111.834934295,85210.0,5.0,33.4080538325
mesa,-111.852224,85210.0,3.0,33.390941
mesa,-111.6852134,85215.0,5.0,33.4802435
mesa,-111.7256936,85205.0,3.5,33.4335164
mesa,-111.8605311,85202.0,3.0,33.3897631
mesa,-111.726903384,85215.0,4.5,33.4565541939
mesa,-111.769267,85213.0,4.5,33.437277
mesa,-111.675027,85207.0,3.5,33.415137
mesa,-111.799099557,85203.0,4.5,33.4157507906
mesa,-111.7256936,85205.0,5.0,33.4335164
mesa,-111.7992232,85203.0,3.5,33.4149439
mesa,-111.7884164,85203.0,4.0,33.4367861
mesa,-111.8332508,85210.0,4.5,33.4081203
mesa,-111.853096361,85210.0,4.5,33.4071264966
mesa,-111.8118445,85203.0,4.0,33.4146651
mesa,-111.7351509,85213.0,3.0,33.4172761
mesa,-111.8395042,85210.0,5.0,33.4124135
mesa,-111.8382217,85210.0,4.0,33.3946042
mesa,-111.8430479,85210.0,1.5,33.3781823
mesa,-111.598555148,85209.0,2.0,33.3796866617
mesa,-111.6840393,85209.0,1.5,33.384191
mesa,-111.6769085,85209.0,5.0,33.3927368
mesa,-111.7438883,85206.0,1.0,33.4088779
mesa,-111.7431843,85206.0,2.5,33.3837447
mesa,-111.6818298,85209.0,4.0,33.3922313
mesa,-111.7887468,85206.0,2.0,33.4233395
mesa,-111.814403906,85203.0,3.0,33.4363858775
mesa,-111.756306,85204.0,3.0,33.394166
mesa,-111.7867815,85203.0,3.0,33.450355
mesa,-111.7034094,85215.0,3.5,33.451777
mesa,-111.706854,85215.0,5.0,33.45105
mesa,-111.6837198,85206.0,4.0,33.3880332
mesa,-111.7321057,85205.0,4.0,33.4157602
mesa,-111.879335,85202.0,3.0,33.377017
mesa,-111.8645639,85202.0,3.5,33.3901186
mesa,-111.8589279,85210.0,1.0,33.3725528
mesa,-111.8455369,85210.0,5.0,33.4087463
mesa,-111.849314,85210.0,4.0,33.393607
mesa,-111.8396885,85210.0,5.0,33.3999019
mesa,-111.8335904,85210.0,5.0,33.4083994
mesa,-111.684907529,85205.0,4.0,33.4299419183
mesa,-111.751717,85205.0,4.0,33.423187
mesa,-111.7779109,85213.0,4.0,33.4524874
mesa,-111.8759922,85202.0,4.0,33.4133505
mesa,-111.8778967,85202.0,2.0,33.3934196
mesa,-111.8223683,85210.0,3.0,33.3940538
mesa,-111.8106302,85204.0,3.0,33.3927733
mesa,-111.8076814,85204.0,3.5,33.3927653
mesa,-111.8155231,85204.0,2.0,33.4042941
mesa,-111.8417891,85201.0,4.5,33.4154253
mesa,-111.7710304,85201.0,3.5,33.4226794
mesa,-111.8500548,85201.0,3.0,33.4226622
mesa,-111.6870815,85209.0,4.0,33.3767798
mesa,-111.618722096,85209.0,5.0,33.3822037867
mesa,-111.6744079,85209.0,5.0,33.3938688
mesa,-111.6362619,85209.0,4.5,33.3804214
mesa,-111.769921,85213.0,5.0,33.4417929
mesa,-111.699886322,85206.0,3.0,33.3879870953
mesa,-111.874396876,85202.0,3.5,33.3636902262
mesa,-111.7972384,85204.0,3.0,33.3990327
mesa,-111.7664825,85213.0,2.0,33.4518011
mesa,-111.7690345,85213.0,4.0,33.4364664
mesa,-111.789802,85203.0,2.5,33.436891
mesa,-111.835162902,85210.0,3.5,33.4143626089
mesa,-111.8296105,85210.0,2.5,33.3933515
mesa,-111.7993958,85203.0,5.0,33.4224665
mesa,-111.8077469,85203.0,5.0,33.4149106
mesa,-111.8295668,85201.0,4.0,33.4182341
mesa,-111.83311,85201.0,5.0,33.422796
mesa,-111.688522628,85212.0,4.0,33.3269703988
mesa,-111.8457627,85210.0,3.5,33.4111792
mesa,-111.8596853,85210.0,3.0,33.3772123
mesa,-111.8585773,85210.0,2.0,33.366182
mesa,-111.6849993,85209.0,3.0,33.3797541
mesa,-111.783074,85209.0,4.5,33.37947
mesa,-111.736019,85206.0,2.0,33.379527
mesa,-111.742682015,85206.0,2.5,33.3829553691
mesa,-111.8032005,85203.0,4.0,33.445974
mesa,-111.806368,85203.0,4.0,33.430717
mesa,-111.822603,85210.0,5.0,33.414492
mesa,-111.851866,85210.0,2.5,33.394377
mesa,-111.8430338,85210.0,3.5,33.3788612
mesa,-111.855865479,85210.0,2.5,33.3944702148
mesa,-111.683508,85206.0,4.5,33.394607
mesa,-111.7369026,85206.0,4.5,33.3839262
mesa,-111.598454241,85208.0,3.0,33.3934771554
mesa,-111.8585323,85210.0,3.5,33.3778288
mesa,-111.8320013,85210.0,4.5,33.3792
mesa,-111.8278699,85210.0,4.5,33.4079802
mesa,-111.8477193,85210.0,4.5,33.3937423
mesa,-111.8048657,85204.0,2.0,33.3938606
mesa,-111.784825,85213.0,5.0,33.4220745
mesa,-111.669697485,85209.0,5.0,33.3919816155
mesa,-111.638607607,85209.0,5.0,33.3764152199
mesa,-111.7283341,85206.0,4.0,33.3798657
mesa,-111.8552892,85210.0,3.5,33.3907254
mesa,-111.8449346,85210.0,4.0,33.3902569
mesa,-111.840607,85210.0,3.0,33.39377
mesa,-111.6238381,85207.0,3.5,33.4889308
mesa,-111.8402935,85210.0,5.0,33.4031857
mesa,-111.847630708,85210.0,4.0,33.3784739943
mesa,-111.8457318,85210.0,2.5,33.4083028
mesa,-111.8406914,85210.0,3.5,33.3827564
mesa,-111.7894338,85204.0,3.0,33.3802781
mesa,-111.795044647,85203.0,2.5,33.4156415513
mesa,-111.858215787,85210.0,5.0,33.3838283243
mesa,-111.8530296,85210.0,4.0,33.4085964
mesa,-111.8256927,85210.0,3.5,33.3928972
mesa,-111.6308147,85207.0,3.5,33.4364793
mesa,-111.844756,85210.0,3.0,33.387175
mesa,-111.8426102,85210.0,5.0,33.3594936
mesa,-111.7520093,85204.0,5.0,33.3796515
mesa,-111.855760173,85210.0,4.5,33.3905280312
mesa,-111.860716939,85210.0,4.5,33.3798168477
mesa,-111.6872197,85206.0,2.5,33.3799806
mesa,-111.8239669,85201.0,3.5,33.4363617
mesa,-111.751518846,85204.0,3.0,33.4071644512
mesa,-111.7708226,85213.0,4.0,33.4311745
mesa,-111.848549,85201.0,5.0,33.422344
mesa,-111.616073,85207.0,4.5,33.415556
mesa,-111.679893,85207.0,3.5,33.416189
mesa,-111.6706727,85207.0,5.0,33.4147536
mesa,-111.6828429,85207.0,2.5,33.4384635
mesa,-111.6622055,85207.0,3.0,33.487467
mesa,-111.6148794,85208.0,2.5,33.3893939
mesa,-111.8248042,85210.0,5.0,33.3961975
mesa,-111.84027,85210.0,3.0,33.4112192
mesa,-111.8393416,85210.0,2.5,33.3885345
mesa,-111.725018956,85209.0,3.0,33.4463535666
mesa,-111.8044966,85203.0,5.0,33.4514959
mesa,-111.833621,85210.0,4.5,33.413276
mesa,-111.8575439,85210.0,4.5,33.4097819
mesa,-111.8394223,85210.0,1.0,33.3982344
mesa,-111.860429731,85210.0,2.5,33.3654566188
mesa,-111.5988149,85209.0,2.5,33.3825963
mesa,-111.6650692,85207.0,3.0,33.4147056
mesa,-111.6685624,85208.0,5.0,33.4079047
mesa,-111.7533374,85213.0,5.0,33.4833573
mesa,-111.8322785,85210.0,4.5,33.3776967
mesa,-111.8449346,85210.0,5.0,33.3902569
mesa,-111.8497935,85210.0,2.5,33.3931187
mesa,-111.871079,85202.0,4.0,33.393899
mesa,-111.8605311,85202.0,3.5,33.3897632
mesa,-111.7876964,85204.0,4.0,33.4073215
mesa,-111.785,85204.0,2.0,33.3793
mesa,-111.7545903,85204.0,4.5,33.3963313
mesa,-111.682874,85212.0,3.5,33.468144
mesa,-111.7886214,85203.0,2.5,33.4375262
mesa,-111.7867815,85203.0,3.0,33.450355
mesa,-111.825043366,85210.0,5.0,33.3962780727
mesa,-111.8501933,85210.0,4.0,33.3934845
mesa,-111.849414,85210.0,5.0,33.373528
mesa,-111.857263,85210.0,4.0,33.409735
mesa,-111.8407481,85210.0,2.5,33.3904322
mesa,-111.8596414,85210.0,1.0,33.3820465
mesa,-111.840619,85210.0,2.0,33.387422
mesa,-111.83936,85201.0,3.5,33.41524
mesa,-111.8029925,85203.0,4.0,33.4510909
mesa,-111.760302,85203.0,4.0,33.424541
mesa,-111.694592,85206.0,3.0,33.390483
mesa,-111.7959279,85203.0,5.0,33.436661
mesa,-111.6018541,85209.0,2.5,33.3849354
mesa,-111.7735876,85204.0,3.5,33.4066285
mesa,-111.7835877,85213.0,4.0,33.4741878
mesa,-111.698011,85206.0,4.0,33.385525
mesa,-111.8768303,85202.0,3.5,33.3887079
mesa,-111.877540588,85202.0,1.0,33.3784103394
mesa,-111.8841921,85202.0,3.0,33.4068662
mesa,-111.87253,85202.0,3.0,33.4071407
mesa,-111.8436964,85201.0,5.0,33.3840839
mesa,-111.8598336,85210.0,4.5,33.3607307
mesa,-111.852037,85210.0,4.5,33.409144
mesa,-111.845232,85210.0,4.0,33.39285
mesa,-111.6003301,85209.0,4.0,33.3824036
mesa,-111.6161765,85208.0,2.0,33.3939338
mesa,-111.82578735,85210.0,4.0,33.3832608934
mesa,-111.8595046,85210.0,2.5,33.3820683
mesa,-111.7778239,85213.0,5.0,33.4524274
mesa,-111.6838524,85206.0,3.0,33.3931773
mesa,-111.8054976,85203.0,5.0,33.4231537
mesa,-111.8571778,85210.0,2.5,33.3834439
mesa,-111.8522549,85210.0,3.5,33.3898403
mesa,-111.844019,85210.0,4.0,33.389011
mesa,-111.684149802,85206.0,4.5,33.3997595913
mesa,-111.8705803,85210.0,1.0,33.4118258
mesa,-111.8403685,85210.0,1.0,33.405046
mesa,-111.8395303,85210.0,2.0,33.4051714
mesa,-111.842963,85210.0,4.0,33.409979
mesa,-111.599494934,85209.0,1.0,33.3936042786
mesa,-111.8767875,85202.0,2.5,33.3934203
mesa,-111.730257,85206.0,1.0,33.381129
mesa,-111.686284,85206.0,2.0,33.393634
mesa,-111.7897198,85203.0,3.0,33.4159105
mesa,-111.8589266,85210.0,2.5,33.3725707
mesa,-111.8234268,85210.0,5.0,33.4123933
mesa,-111.838829,85210.0,2.0,33.3875699
mesa,-111.769198522,85213.0,4.5,33.4327509398
mesa,-111.8406277,85210.0,2.0,33.4026949
mesa,-111.8082244,85204.0,2.0,33.3794641
mesa,-111.7913114,85203.0,2.5,33.4156796
mesa,-111.8403623,85210.0,2.0,33.3844769
mesa,-111.859748,85210.0,5.0,33.362583
mesa,-111.856827,85210.0,2.5,33.3884471
mesa,-111.6315131,85207.0,3.5,33.4348845
mesa,-111.646043,85207.0,2.5,33.49234
mesa,-111.847936,85210.0,4.5,33.3782799
mesa,-111.840553284,85210.0,4.0,33.3941421509
mesa,-111.8180444,85203.0,3.5,33.415557
mesa,-111.6027033,85209.0,4.5,33.3806685
mesa,-111.826547451,85210.0,5.0,33.3831816596
mesa,-111.652062,85207.0,4.0,33.4151314
mesa,-111.633059,85209.0,5.0,33.372937
mesa,-111.6673697,85207.0,4.0,33.4317557
mesa,-111.6332808,85208.0,4.0,33.3996663
mesa,-111.791641,85203.0,2.0,33.424024
mesa,-111.7738659,85213.0,4.5,33.4230176
mesa,-111.690325974,85209.0,4.5,33.3788165049
mesa,-111.675114,85209.0,3.5,33.3921338
mesa,-111.5986893,85209.0,3.5,33.3807106
mesa,-111.672123,85209.0,2.5,33.379868
mesa,-111.623379,85209.0,5.0,33.369762
mesa,-111.643263,85207.0,3.5,33.415947
mesa,-111.791913,85203.0,5.0,33.414795
mesa,-111.655406872,85207.0,5.0,33.4149044784
mesa,-111.8382369,85210.0,1.5,33.3893809
mesa,-111.8426102,85210.0,4.5,33.3594936
mesa,-111.843828612,85210.0,4.0,33.3773809342
mesa,-111.845232,85210.0,5.0,33.39285
mesa,-111.8774978,85202.0,3.0,33.3640435
mesa,-111.8754717,85202.0,2.0,33.3936883
mesa,-111.8590625,85202.0,3.0,33.3925899
mesa,-111.8769002,85202.0,1.5,33.3795296
mesa,-111.861305,85202.0,4.5,33.363785
mesa,-111.7795248,85213.0,3.5,33.451809
mesa,-111.721003,85206.0,3.5,33.39434
mesa,-111.8595046,85210.0,5.0,33.3820683
mesa,-111.8310565,85210.0,5.0,33.3951639
mesa,-111.8344832,85210.0,5.0,33.4141473
mesa,-111.7359934,85206.0,3.5,33.3934817
mesa,-111.682477,85207.0,2.0,33.437983
mesa,-111.6620533,85212.0,5.0,33.283455
mesa,-111.6862872,85209.0,3.5,33.3780246
mesa,-111.8808013,85201.0,3.0,33.4236043
mesa,-111.8332142,85201.0,4.5,33.4148647
mesa,-111.8449346,85201.0,1.5,33.4329528
mesa,-111.684,85207.0,1.5,33.4154
mesa,-111.6327195,85208.0,2.5,33.4071994
mesa,-111.7495419,85234.0,1.0,33.3650631
mesa,-111.600331,85207.0,4.5,33.379402
mesa,-111.6774841,85209.0,3.5,33.3923484
mesa,-111.8070677,85204.0,3.5,33.3816086
mesa,-111.7861841,85204.0,2.5,33.3920254
mesa,-111.756743789,85204.0,4.0,33.3822760655
mesa,-111.6789221,85209.0,4.5,33.3894888
mesa,-111.5997393,85209.0,4.0,33.3947882
mesa,-111.6345282,85209.0,5.0,33.3774466
mesa,-111.6831663,85207.0,5.0,33.4689214
mesa,-112.0385602,95966.0,1.5,33.6648835
mesa,-111.8394909,85201.0,4.5,33.4212764
mesa,-111.832308845,85201.0,3.5,33.4148945958
mesa,-111.674440033,85212.0,3.5,33.3121457718
mesa,-111.6332808,85208.0,3.5,33.3996663
mesa,-111.8413865,85201.0,3.0,33.3904494
mesa,-111.8719277,85202.0,2.5,33.4088707
mesa,-111.8774045,85202.0,3.5,33.3874372
mesa,-111.787871,85204.0,5.0,33.406386
mesa,-111.6983429,85206.0,3.0,33.393393
mesa,-111.6819876,85206.0,2.0,33.4089473
mesa,-111.7390167,85206.0,4.5,33.4077918
mesa,-112.052789395,85207.0,4.5,33.3976900404
mesa,-111.7872232,85204.0,4.5,33.3814408
mesa,-111.7533458,85204.0,3.0,33.3806444
mesa,-111.8695932,85201.0,3.0,33.4144416
mesa,-111.875169,85201.0,2.0,33.4152569
mesa,-111.842334999,85201.0,3.0,33.4507483388
mesa,-111.8290696,85201.0,3.5,33.4514849
mesa,-111.8210913,85203.0,3.5,33.4259783
mesa,-111.789650135,85203.0,4.0,33.436569138
mesa,-111.6839983,85209.0,2.5,33.4552932
mesa,-111.7893648,85203.0,5.0,33.4527843
mesa,-111.839749,85210.0,5.0,33.402301
mesa,-111.65974,85207.0,3.5,33.414807
mesa,-111.67351,85207.0,3.0,33.414725
mesa,-111.8120971,85233.0,5.0,33.3792562
mesa,-111.8234333,85201.0,5.0,33.4152304
mesa,-111.8586111,85201.0,3.0,33.4148017
mesa,-111.68014,85207.0,5.0,33.446733
mesa,-111.661267,85207.0,4.5,33.466518
mesa,-111.7899605,85296.0,5.0,33.3459447
mesa,-111.7972384,85204.0,5.0,33.3990327
mesa,-111.6345282,85209.0,4.5,33.3774466
mesa,-111.638686,85209.0,2.0,33.3780412
mesa,-111.80443,85203.0,1.5,33.44924
mesa,-111.838789,85201.0,3.5,33.422098
mesa,-111.8158252,85203.0,5.0,33.4148232
mesa,-111.7718044,85213.0,1.0,33.4189392
mesa,-111.639551,85212.0,4.0,33.281562
mesa,-111.6900752,85212.0,5.0,33.3621648
mesa,-111.654224,85212.0,3.0,33.3630121
mesa,-111.773737,85204.0,3.5,33.394062
mesa,-111.812670991,85204.0,4.0,33.3824026501
mesa,-111.7674282,85213.0,4.5,33.4525494
mesa,-111.7711583,85213.0,5.0,33.4522305
mesa,-111.7930297,85203.0,1.5,33.4159311
mesa,-111.8122155,85204.0,3.5,33.385173
mesa,-111.830868,85211.0,5.0,33.4177841
mesa,-111.8391995,85210.0,3.5,33.3935079
mesa,-111.854076,85210.0,2.5,33.393491
mesa,-111.810166,85204.0,5.0,33.3851889
mesa,-111.8108429,85204.0,2.5,33.3796798
mesa,-111.6350577,85209.0,4.0,33.3657827
mesa,-111.6801314,85209.0,5.0,33.3798025
mesa,-111.678371988,85209.0,1.5,33.3779866674
mesa,-111.6884761,85209.0,5.0,33.3698037
mesa,-111.6386423,85209.0,2.5,33.3787471
mesa,-111.692548,85206.0,3.0,33.385801
mesa,-111.686001,85206.0,2.5,33.390942
mesa,-111.819625,85204.0,2.5,33.393095
mesa,-111.7643035,85204.0,1.5,33.3799182
mesa,-111.7886214,85203.0,4.0,33.4375262
mesa,-111.8141464,85203.0,3.5,33.4510047
mesa,-111.832831,85201.0,1.0,33.4352329
mesa,-111.828472428,85201.0,3.0,33.4202305748
mesa,-111.8417963,85201.0,4.0,33.4156947
mesa,-111.9430346,85201.0,4.0,33.4296461
mesa,-111.634170901,85212.0,4.5,33.3630271593
mesa,-111.598820686,85208.0,4.0,33.39507273
mesa,-111.7871951,85213.0,3.5,33.4513843
mesa,-111.7067791,85205.0,5.0,33.4370707
mesa,-111.8449346,85201.0,1.5,33.4329528
mesa,-111.878024563,85202.0,4.5,33.3626731823
mesa,-111.7877742,85204.0,4.5,33.3930711
mesa,-111.7972384,85204.0,3.5,33.3990327
mesa,-111.7732669,85213.0,3.0,33.4233842
mesa,-111.535881311,85215.0,4.5,33.5617356844
mesa,-111.8593691,85210.0,4.0,33.3841971
mesa,-111.847936,85210.0,4.5,33.3782799
mesa,-111.7544543,85204.0,3.0,33.381225
mesa,-111.7543689,85213.0,4.5,33.4148944
mesa,-111.822209,85201.0,4.5,33.4349556
mesa,-111.8402264,85201.0,1.5,33.4518761
mesa,-111.699897,85206.0,3.5,33.391839
mesa,-111.6848917,85206.0,3.5,33.4148122
mesa,-111.840257,85201.0,4.5,33.4466113
mesa,-111.85955,85210.0,3.0,33.3622129
mesa,-111.6238381,85207.0,4.0,33.4889308
mesa,-111.768312,85213.0,5.0,33.4243809
mesa,-111.868414879,85201.0,2.5,33.433840895
mesa,-111.873436,85201.0,2.0,33.413324
mesa,-111.8655935,85201.0,4.5,33.4217862
mesa,-111.831948,85201.0,2.0,33.430904
mesa,-111.8006471,85203.0,4.0,33.4146004
mesa,-111.7808455,85213.0,3.0,33.4377509
mesa,-111.7711583,85213.0,2.5,33.4522305
mesa,-111.636804789,85209.0,2.0,33.3785558557
mesa,-111.6884896,85209.0,4.0,33.3691162
mesa,-111.5972533,85208.0,3.5,33.3949012
mesa,-111.6291883,85207.0,1.0,33.4150708
mesa,-111.6804894,85209.0,2.0,33.390401
mesa,-111.642224,85212.0,5.0,33.3312297
mesa,-111.8049429,85204.0,5.0,33.4136833
mesa,-111.8151189,85203.0,4.0,33.4361634
mesa,-111.8060057,85203.0,3.5,33.415486
mesa,-111.812338742,85204.0,5.0,33.3800905378
mesa,-111.7959868,85203.0,5.0,33.4157151
mesa,-111.591541,85212.0,5.0,33.354953
mesa,-111.634661,85209.0,1.0,33.377437
mesa,-111.6267478,85207.0,4.0,33.451781
mesa,-111.7685125,85213.0,2.0,33.4158876
mesa,-111.875650323,85201.0,4.0,33.4218818508
mesa,-111.865360144,85201.0,2.0,33.432439815
mesa,-111.8819582,85202.0,2.5,33.4080987
mesa,-111.891304,85202.0,5.0,33.3627309
mesa,-111.787757874,85204.0,3.5,33.3930969238
mesa,-111.7542776,85204.0,3.5,33.3940553
mesa,-111.7734829,85213.0,4.0,33.4505014
mesa,-111.737056375,85206.0,4.5,33.3952787512
mesa,-111.7018452,85206.0,3.0,33.3951613
mesa,-111.691483213,85206.0,3.5,33.3924609953
mesa,-111.564005613,85212.0,3.5,33.3141134353
mesa,-111.8104619,85204.0,5.0,33.3838298
mesa,-111.787232395,85204.0,4.0,33.3883835391
mesa,-111.772,85213.0,1.5,33.4152
mesa,-111.76644672,85213.0,5.0,33.4164659737
mesa,-111.8029925,85203.0,4.5,33.4510909
mesa,-111.7890263,85203.0,5.0,33.4221725
mesa,-111.8774354,85202.0,4.0,33.3934849
mesa,-111.602593,85209.0,2.5,33.380552
mesa,-111.6903269,85206.0,2.5,33.390567
mesa,-111.692984,85206.0,2.5,33.3799385
mesa,-111.720063,85206.0,3.0,33.394374
mesa,-111.7137399,85206.0,3.5,33.394245
mesa,-111.7430967,85201.0,3.0,33.3019012
mesa,-111.692285,85206.0,3.5,33.393391
mesa,-111.7280799,85206.0,4.0,33.380374
